Parte,Descripcion,ClassID,Unidad Medida,Familia,Descripcion Familia,Codigo Grupo,Descripcion de Grupo,Grupo Mercadeo,Codigo Categoria,Descripcion Categoria,Codigo Subcategoria,Descripcion Subcategoria,Nuevo Producto,Color,Tipo Material,GTIN14,GTIN13,Unidad Venta,Unidad Empaque, Precio Base.,Codigo de Lista,Descripcion de lista,Código de moneda,Fecha de Inicio,Fecha Final,Año
13995,MESA PEQUENIN GR HL,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,GRIS HIELO,VIRGEN,17705152139959,7705152139952,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13996,MESA PEQUENIN LAV,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,LAVENDER,VIRGEN,17705152139966,7705152139969,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
13997,MESA PEQUENIN AZ,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,AZUL,VIRGEN,17705152139973,7705152139976,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3585,MESA PEQUENIN VD MAR,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,VERDE MARINO,VIRGEN,17705152035855,7705152035858,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
3608,MESA PEQUENIN ROS FTE,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,ROSADO FUERTE,VIRGEN,17705152036081,7705152036084,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6464,MESA PEQUENIN VD LIM,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,VERDE LIMA,VIRGEN,17705152064640,7705152064643,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
6465,MESA PEQUENIN AZ VER,TER,UN,00100,MUEBLES,00160,MESA PEQUENIN,MESA PEQUENIN,10300,MUEBLES INFANTILES,10311,MESAS INFANTILES,FALSE,AZUL VERANO,VIRGEN,17705152064657,7705152064650,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
11780,PAPELERA 25L EVO IM MET,TER,UN,00280,BASUREROS,00471,PAPELERA 25L EVO METALIZADA,PAPELERAS IML,28400,PAPELERAS IN MOLD,28411,PAPELERAS EVO METALIZADAS,FALSE,GRIS METALIZADO,VIRGEN,17705152117803,7705152117806,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5291,ESCALESILLA TO AZ PET,TER,UN,00300,FERRETERIA,01095,ESCALESILLA TO,ESCALESILLAS,30700,ESCALESILLAS,30711,ESCALESILLAS TO,FALSE,AZUL PETROLEO,VIRGEN,17705152052913,7705152052916,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
5292,ESCALESILLA TO GR,TER,UN,00300,FERRETERIA,01095,ESCALESILLA TO,ESCALESILLAS,30700,ESCALESILLAS,30711,ESCALESILLAS TO,FALSE,GRIS,VIRGEN,17705152052920,7705152052923,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
4142,CH 22 TO NG,TER,UN,00300,FERRETERIA,00578,CH 22 TAPA ORG,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30071,"CAJAS DE HERRAMIENTA 22""",FALSE,NEGRO,VIRGEN,17705152041429,7705152041422,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
10649,CH22+CH12 NG,TER,UN,00300,FERRETERIA,00956,CH 22 + CH 12,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30121,COMBOS FERRETERIA MIXTOS,FALSE,NEGRO,VIRGEN,17705152106494,7705152106497,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8797,BASURERO PED 35L BL,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,BLANCO,VIRGEN,17705152087977,7705152087970,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8798,BASURERO PED 35L TP,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,TAUPE,VIRGEN,17705152087984,7705152087987,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
8799,BASURERO PED 35L WG,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,WENGUE,VIRGEN,17705152087991,7705152087994,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12211,CH 19 APIL+CH 16 APIL+CH 11 APIL NG RJ,TER,UN,00300,FERRETERIA,00209,CH 19 + CH 16 + CH 11,CAJAS DE HERRAMIENTAS,30000,CAJAS DE HERRAMIENTA,30121,COMBOS FERRETERIA MIXTOS,FALSE,NEGRO,VIRGEN,37705152122115,7705152122114,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12186,BASURERO PED 35L NG NO APROV,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,NEGRO,VIRGEN,17705152121862,7705152121865,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12187,BASURERO PED 35L BL APROV,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,BLANCO,VIRGEN,17705152121879,7705152121872,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12188,BASURERO PED 35L VD ORGAN APROV,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,VERDE,VIRGEN,17705152121886,7705152121889,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12223,BASURERO PED 35L RJ RGO BIOL,TER,UN,00280,BASUREROS,00251,BASURERO PEDAL 35L,BASUREROS PEDAL,28000,BASUREROS PEDAL,28001,BASUREROS PEDAL DELGADO,FALSE,ROJO,VIRGEN,17705152122234,7705152122237,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12562-S,SILLA PLAYERA BARU MOCCA,TER,UN,00100,MUEBLES,00745,SILLA PLAYERA BARU,SILLA PLAYERA BARU,10000,SILLAS,10081,SILLAS ESPECIALES,TRUE,MOCCA,VIRGEN,37705152125628,7705152125627,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
12672-S,SILLA PLAYERA BARU GR HL,TER,UN,00100,MUEBLES,00745,SILLA PLAYERA BARU,SILLA PLAYERA BARU,10000,SILLAS,10081,SILLAS ESPECIALES,TRUE,GRIS HIELO,VIRGEN,37705152126724,7705152126723,6,6,199999.00,MAYO2025,MAYORISTAS 2025,COP,12/27/2024,12/31/2025,2025
